,name,weight,retail_price,max_retail_price,category,url
71,zandu ayurvedic hand sanitizer,per 100 ml,50,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619764106603-96c0f0fc-d529-46d9-b7ce-b2348a752131.jpeg
72,zandu pain relief balm,per 8 ml,37,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/zandu-pain-relief-balm-fbqv8ilx1o.jpg
73,pond's white beauty fairness spf 15 pa++ cream/పాండ్స్ వైట్ బ్యూటీ ఫైర్న్స్ ఎస్ పీ ఎఫ్ 15 పీఏ ++ క్రీమ్,per 23 grams,70,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/pond-s-white-beauty-fairness-spf-15-pa-cream-e5rb4ahyaj.jpg
74,ponds mosturising cold cream/పాండ్స్ మొయిస్తూరీసింగ్ కోల్డ్ క్రీమ్,per 26 gram,46,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/ponds-mosturising-cold-cream-em3r3fuvae.jpg
75,vicks vaporub pain relief balm/విక్స్ వాపోరబ్ పెయిన్ రిలీఫ్ బామ్,Size: 5ml,19,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/vicks-vaporub-pain-relief-balm-z5ixthoa3i.jpg
76,iodex body pain expert/అయోడెక్స్ బాడీ పెయిన్ ఎక్స్‌పర్ట్,per 8 gram,40,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619775251421-e93de34c-0ca8-4ed7-9d90-ad4d9144bc8f.jpeg
77,head & shoulders smooth & silky anti-dandruff shampoo/హెడ్ & షోల్డర్స్ స్మూత్ & సిల్కీ యాంటీ డాన్ డ్రఫ్ షాంపూ,Size: 72ml,65,68.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/head-shoulders-smooth-silky-anti-dandruff-shampoo-1vs7u34drg.jpg
78,head & shoulder silky black anti dandruf shampoo/హెడ్ & షోల్డర్స్ సిల్కీ బ్లాక్ యాంటీ డాన్ డర్ఫ్ షాంపూ,Size: 72ml,68,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/head-shoulder-silky-black-anti-dandruf-shampoo-8shad91u7a.jpg
79,head & shoulders anti-hairfall anti-dandruff shampoo/హెడ్ & షోల్డర్స్ యాంటీ-హెయిర్ ఫాల్ యాంటీ-డాన్ డ్రఫ్ షాంపూ,Size: 72ml,65,68.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/head-shoulders-anti-hairfall-anti-dandruff-shampoo-wxns1mbc1a.jpg
80,head & shoulders cool menthol anti-dandruff shampoo/హెడ్ &ZeroWidthSpace&ZeroWidthSpace& షోల్డర్స్ కూల్ మెంతోల్ యాంటీ డాన్ డ్రఫ్ షాంపూ,per 340 ml,285,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/head-shoulders-cool-menthol-anti-dandruff-shampoo-b16kttd25g.jpg
81,head & shoulders max cool anti-dandruff shampoo/head & shoulders max cool anti-dandruff shampoo,per 340 ml,285,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619775938040-b09a45b4-302e-4c5c-8c91-1df18e943018.jpeg
82,clinic plus strong & long health shampoo/క్లినిక్ ప్లస్ స్ట్రాంగ్ & లాంగ్ హెల్త్ షాంపూ,Size: 40ml,10,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/clinic-plus-strong-long-health-shampoo-fza0dhlhy1.jpg
83,pantene pro-v advanced hair fall control shampoo/పాంటెనే ప్రో-వి అడ్వాన్స్‌డ్ హెయిర్ ఫాల్ కంట్రోల్ షాంపూ,per 75 ml,60,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/pantene-pro-v-advanced-hair-fall-control-shampoo-zo3siazle4.jpg
84,pantene pro-v total damage care shampoo/పాంటెనే ప్రో-వి టోటల్ డ్యామేజ్ కేర్ షాంపూ,per 75 ml,60,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/pantene-pro-v-total-damage-care-shampoo-j1iudspwoa.jpg
85,pantene advanced haircare solution + lively clean shampoo/పాంటెనే అడ్వాన్స్‌డ్ హెయిర్‌కేర్ సొల్యూషన్ + లైవ్లీ క్లీన్ షాంపూ,per 90 ml,60,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/pantene-advanced-haircare-solution-lively-clean-shampoo-lmc1fjtvsb.jpg
86,pantene advanced hair fall solution long black shampoo/పాంటెనే అడ్వాన్స్‌డ్ హెయిర్ ఫాల్ సొల్యూషన్ లాంగ్ బ్లాక్ షాంపూ,per 60 ml,75,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/pantene-advanced-hair-fall-solution-long-black-shampoo-8c5t0q0ogo.jpg
87,nyle advanced shampoo damage repair,Size: 90ml,47,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619776496464-94f2a004-98ca-4f1b-a9dd-8c03d27c2972.jpeg
88,nyle advanced shampoo dryness hydration/నైల్ అడ్వాన్స్డ్ షాంపూ డ్రైనెస్ హైడ్రేషన్,Size: 90ml,47,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619776620769-bc07188a-74f0-4364-9ec0-4fbdbd6d21a8.jpeg
89,nyle advanced shampoo volume enhance/నైల్ అడ్వాన్స్డ్ షాంపూ వాల్యూమ్ ఎన్హాన్స్,Size: 90ml,47,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619776744989-671c89df-7ed7-4970-85ac-e5799df5939b.jpeg
90,meera shampoo/మీరా షాంపూ,per 180 ml,60,62.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619776930860-847c6097-5293-4dc3-a393-e63dd08d816e.jpeg
91,meera anti dandruff shampoo/మీరా యాంటీ డాన్‌డ్రఫ్ షాంపూ,Size: 80 Ml,66,68.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619777015580-f5b9547d-004c-4ecc-904b-eeff91d28258.jpeg
92,clinic plus shampoo-sheet 16pcs/క్లీనిక్ ప్లస్ షాంపూ షీట్ 16 పిసిలు,per bundle,15,16.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619777696089-ab971a3c-e134-4370-8fce-555884952cb7.jpeg
93,sun silk shampoo(black) -16pcs/సన్ సిల్క్ షాంపూ షీట్ (బ్లాక్)- 16 పిసిలు,per bundle,15,16.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619777858694-293998dd-a22c-4c61-9ba4-7bb82e5d4138.jpeg
94,meera shampoo sheet (20pcs)/మీరా షాంపూ షీట్ (20 పిసిలు),per bundle,38,40.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619777979263-a92e85b2-15d0-4f12-aaaa-763e33329ff7.jpeg
95,dove shampoo sheet(16pcs)/డోవ్ షాంపూ షీట్ (16 పిసిలు),per bundle,30,32.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619778100690-ccd9150f-f1d7-43b9-acfb-62693d225b7f.jpeg
96,meera white shampoo sheet (20pcs)/మీరా వైట్ షాంపూ షీట్ (20 పిసిలు),per bundle,38,40.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619778349153-2d40ddba-ae65-4ce8-bde1-bdcd6c87d18d.jpeg
97,head & shoulders max cool sheet (16pcs)/హెడ్ & షోల్డర్స్ మాక్స్ కూల్ షీట్ (16 పిసిలు),per bundle,30,32.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619778478792-071e1f0d-30ee-4c4a-a4af-6ae3611402f2.jpeg
98,head & shoulders basic clean sheet (16pcs)/హెడ్ & షోల్డర్స్ బేసిక్ క్లీన్ షీట్ (16 పిసిలు),per bundle,30,32.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619778568868-f4a6420a-2431-41e1-b6e4-f20290fdf7b2.jpeg
99,head & shoulders basic cool sheet (16pcs)/హెడ్ & షోల్డర్స్ బేసిక్ కూల్ షీట్ (16 పిసిలు),per bundle,30,32.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619778638273-4b642a17-2444-4cad-bda8-2054b7cd0e2f.jpeg
100,panteen lively clean shampoo(16pcs)/పాంటీన్ లైవ్లీ క్లీన్ షాంపూ (16 ప్యాకెట్లు),per bundle,30,32.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619778792807-30eeeb16-e6e2-489f-8a60-72a5cc79d6a4.jpeg
101,gillette wilkinson blades(5 blade)/జిలెట్ విల్కిన్సన్ బ్లేడ్లు,per packet,12,14.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619921695105-dd11dc5c-e012-41c3-b626-0f75351d4748.jpeg
102,winner blade(5 pack)/ విన్నర్ బ్లేడ్,per packet,9,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619921819054-20610b9c-03d1-4634-b403-905991d75721.jpeg
103,winner blade (10pack)/ విన్నర్ బ్లేడ్,per packet,25,26.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619921884895-63f0b840-7a37-456f-a1c9-975f052a8cda.jpeg
104,laser ultra blade(10 pack)/ లేజర్ అల్ట్రా బ్లేడ్,per packet,23,25.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619922001247-acf98334-5e78-4227-8b01-6009517c74cf.jpeg
105,gillette gaurd shaving razor/ జిలెట్ గౌర్డ్ షేవింగ్ రేజర్,per piece,24,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619922239620-56e8d957-d441-473d-b0f7-676efbf15ba2.jpeg
106,gillette presto razor/ జిలెట్ ప్రెస్టో రేజర్,per piece,20,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619922367367-920b9c5e-68a5-49ec-b018-d23d9d0214ff.jpeg
107,stayfree secure cotton soft sanitary napkin with wings (regular) 7 padsస్టేఫ్రీ సెక్యూర్ కాటన్ సాఫ్ట్ సానిటరీ నాప్కిన్ విత్ వింగ్స్ (xl) 7 పాడ్స్,per 7 pcs,28,30.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/stayfree-secure-cottony-soft-sanitary-napkin-with-wings-regular-7-pads-gdv8gt8nl7.jpg
108,stayfree secure cottony soft sanitary napkin with wings (xl) 6 pads/స్టేఫ్రీ సెక్యూర్ కాటన్ సాఫ్ట్ సానిటరీ నాప్కిన్ విత్ వింగ్స్ (xl) 6 పాడ్స్,per 6 pcs,34,36.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619950337996-9729432e-a8cc-40eb-9899-189a6f376085.jpeg
109,whisper choice ultra sanitary napkin with wings (xl) 6 pads/విస్పర్ ఛాయిస్ అల్ట్రా శానిటరీ నాప్కిన్ వింగ్స్ (ఎక్స్ఎల్) 6 ప్యాడ్లు,per 6 pcs,40,42.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/whisper-choice-ultra-sanitary-napkin-with-wings-xl-6-pads-0cba90s8n9.jpg
110,nine extra long pads/నైన్ ఎక్స్‌ట్రా లాంగ్ ప్యాడ్లు,per piece,33,35.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619950710122-c9f69b0c-c953-4b05-aedf-c842b57c0c5e.jpeg
111,whisper extra long xl 6 pads/విష్పర్ ఎక్స్‌ట్రా లాంగ్ ఎక్స్‌ఎల్ 6 ప్యాడ్‌లు,per 6 piece,34,36.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619952893140-b004c2bf-34ae-45b9-8721-8a3663e4e372.jpeg
112,colgate super flexi brush / కోల్‌గేట్ సూపర్ ఫ్లెక్సీ బ్రష్,per piece,20,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620011469991-e162e136-aa37-47fa-b09e-414198715ecf.jpeg
113,sensodyne daily care brush soft / సెన్సోడిన్ డైలీ కేర్ బ్రష్ సాఫ్ట్,per piece,30,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620011566694-720c3461-2d8f-49de-9001-0f1d34c6ce90.jpeg
114,ajay hard brush / అజయ్ హార్డ్ బ్రష్,per piece,20,22.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620011647852-74a9c292-0054-48f6-bec9-b545326ebb29.jpeg
115,pepsodent fighter medium brush / పెప్సోడెంట్ ఫైటర్ మీడియం బ్రష్,per piece,20,,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620011823679-4bd8dbdd-2af1-452a-a943-4da2c0b09762.jpeg
116,sensodyne sensitive brush (buy 2 get 1 free) / సెన్సోడైన్ సెన్సిటివ్ బ్రష్ (2 గెట్ 1 ఫ్రీ కొనండి),per set,95,100.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620011960354-c58c9ad1-84bf-47d2-b6b6-82f7785b41d6.jpeg
117,liril soap/లిరిల్ సబ్బు,per 100 gram,34,35.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620122669325-67d1b033-410e-447b-b292-b351ccd9e4ef.jpeg
118,"hamam neem, tulsi & aloe vera soap",per 100 g,31,32.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/hamam-neem-tulsi-aloe-vera-soap-ay3ya9bwr3.jpg
119,dove nutritive solutions daily shine shampoo,per 80 ml,58,60.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/dove-nutritive-solutions-daily-shine-shampoo-s4dggzs3ks.jpg
120,ayush purifying turmeric soap,per 100 gm,26,27.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/ayush-purifying-turmeric-soap-skaqmeoh8m.jpg
121,shower to shower prickly heat powder sandal,per 150 gram,105,110.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622266010723-1de3c3eb-5f77-4c31-ae87-046ce52690cf.jpeg
122,shower to shower prickly heat powder super cool,per 150 gram,105,110.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622266147714-521d4a2d-c360-48d4-a544-4dea7d1b9dac.jpeg
123,lifebuoy hand wash,per piece,88,90.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622441990232-a9bc54b4-6f06-4fa1-a5e1-a35a5b3070d5.jpeg
124,mysore sandal soap,per 75 gram,39,40.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1623219450054-72c9ddb5-b218-4acf-ad72-96163f204762.jpeg
125,mysore sandal soap,per 150 gram,75,78.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1623219432869-f0d8aeed-21a7-45e5-aae7-4888a62baf15.jpeg
126,mysore sandal soap,per 450 gram,225,232.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1623219421926-68e1fc08-d378-49fb-bc80-fcda2875df07.jpeg
127,mysore sandal gold soap,per 125 gram,83,85.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1623219411459-6e09fc74-2cbb-4cbe-9d3c-16acae9ce155.jpeg
128,head&shoulders neem shampo(16,per bundle,30,32.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1623220085362-1fb7604f-e452-4146-be7c-c03aadcce4a9.jpeg
129,lux jasmine/లక్స్ జాస్మిన్(4+1,per 500 gram,132,135.0,personal care,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1623124330009-a68ed58b-5d67-435b-a603-d8f84ac9fa4e.jpeg
